0,1
4,6.829514
5,3.323372
13,1.831831
21848,0.305319
18,1.118946
19,3.507024
20,1.978545
23,0.035653
31,8.721377
32,4.352922
35,2.997046
131110,0.01687
131111,0.0
42,2.248583
131118,0.168
131119,0.14616
48,5.822926
49,4.049505
50,2.912885
131123,8.8e-05
52,3.657993
53,3.132449
62,7.044354
63,8.478763
64,5.348755
65,3.185307
77,0.001089
79,0.102242
85,12.53137
86,0.00054
92,0.000283
1310813,1.1e-05
1070437,0.004536
98,1.147687
99,1.454855
100,2.192121
102,0.50952
103,9.422429
108,2.395386
109,9.560915
112,13.07995
1441905,0.0504
1441906,2e-06
1441907,0.4
1441908,0.000408
1441909,1e-06
118,3.922617
1441912,0.0108
1441913,1e-06
1441914,0.0
1441915,0.0
1441916,0.0
1441917,0.009072
1441918,0.001905
1441919,0.24
1441920,0.0
1441921,0.0
130,1.230865
1441923,4e-06
133,2.381599
1441926,0.0
1441927,0.0
1441928,0.0
138,4.634014
139,3.56546
140,4.52134
141,2.124151
147,3.409469
150,1.482749
155,3.227789
131240,6e-06
169,0.515241
131246,0.026672
177,0.995263
190,5.652138
192,9.851764
193,2.952744
194,1.851736
199,3.077747
204,5.176007
205,4.462513
207,2.730912
209,1.043136
131282,0.0
211,0.0108
212,2.428777
131285,2.7e-05
216,0.294853
224,0.486262
225,1.542161
227,2.132641
228,4.24022
229,0.232025
230,1.114451
231,1.065651
234,0.000573
245,1.076793
246,0.219178
248,0.018074
1442041,0.0468
250,0.154197
252,0.032502
258,1.906524
259,0.005634
260,0.52
131335,0.000349
131336,0.1008
131337,0.006147
131338,2.8e-05
131339,0.12
270,0.001975
271,0.000414
287,10.251028
288,1.608047
131120,0.000633
290,3.575294
291,1.130591
131365,0.8
131366,1e-06
1835319,0.0
1573179,0.0
1573180,0.042336
1573181,0.036
1573182,0.568
131391,4e-06
326,2.123825
328,1.835623
333,0.586841
335,2.779362
1311060,1e-06
342,1.242331
343,1.591466
1048920,0.009072
131418,0.098784
349,3.829546
350,3.811125
351,2.192969
1180003,1.1e-05
368,7.838014
65598,0.707703
374,1.2
378,3.344201
380,7.070295
381,1.546017
382,3.342302
383,1.554615
386,1.458895
387,0.674279
388,2.718684
389,0.851967
400,3.609432
402,0.093719
404,1.578741
1180060,0.0468
1180062,0.0108
417,5.136863
418,3.780653
419,0.523197
424,1.701316
425,0.0504
426,0.000603
427,0.000543
131507,0.8
131508,0.12
131509,0.0
131510,0.00112
131511,0.036
131517,0.0
131519,3.956231
131520,1.046185
449,0.564369
450,2.048046
452,0.118187
453,1.857267
454,1.972143
477,3.98153
478,2.435067
480,1.596486
486,1.019379
131561,4e-06
500,9.91267
501,4.807856
502,2.596921
503,0.925165
504,3.238185
131157,0.093719
1704449,0.0
514,2.827311
515,5.151181
516,3.14281
517,7.927245
518,4.771212
520,1.964832
521,1.634095
522,1.041226
524,8.019664
526,1.883584
529,5.199002
530,5.001795
531,0.246848
532,2.917069
534,3.524321
535,0.000222
537,1.635172
538,1.144174
539,2.155465
540,1.61944
543,1.1e-05
545,1e-06
547,0.061732
131632,4.9e-05
1573425,3e-06
564,1.0551
569,4.771382
131642,0.816136
262720,0.000274
1835588,0.4
1835589,0.00112
1835590,0.001264
1835591,5e-06
1835592,0.0
585,3.181607
1835594,0.0468
587,1.413669
588,1.058391
589,3.353414
590,1.19355
591,0.442907
131664,0.036
593,1.637526
1573461,0.0
131678,0.008255
1835618,3.7e-05
617,0.105454
1573485,0.0504
623,2e-06
1573488,0.0
1573492,0.12
643,2.400776
646,1.1e-05
649,2.053343
650,2.851756
131723,5.961745
652,2.574523
653,0.59715
655,3.619646
656,2.33928
658,1.745825
660,1.058882
661,0.201547
663,0.155823
1049240,0.0
1049241,0.0
131738,0.006026
131739,0.001105
131745,0.0108
677,1.599472
113,4.828454
131753,0.0
682,0.158726
131755,0.0
131756,1.5e-05
131757,0.0
131758,1.1e-05
687,0.12
688,0.000972
693,0.231298
131775,0.001715
131776,0.020492
707,3.738762
131780,8.8e-05
1441910,0.0504
131785,0.007066
131787,0.0
131789,0.00024
131790,1.5e-05
131793,5.2e-05
722,2.30902
723,2.278983
725,1.196327
1180374,0.0
131194,0.008828
738,5.843099
742,0.099672
745,0.01405
747,0.775615
131820,1.429812
749,0.399679
131824,0.00324
131827,0.196304
131199,0.0
764,3e-06
765,1.29031
769,0.584013
777,1.539916
779,0.195061
1441922,0.008891
782,1.431562
783,2.733069
785,1.162032
1573651,0.0
793,0.904502
131866,0.0
131867,0.005897
131870,0.000503
131871,0.000587
131879,0.008891
131880,0.001141
814,0.049735
819,5.390816
820,2.374713
821,2.019835
824,1.752637
825,2.079372
826,1.482384
827,2.118014
829,0.038643
830,0.002113
1573695,4e-06
1442625,0.0
1704782,0.020487
856,2.512636
857,0.291397
131934,0.001027
131935,0.053479
865,2.38168
131946,5e-06
131947,0.341426
1180525,5e-06
879,3.63937
880,11.59798
882,3.714839
883,2.698298
884,4.346201
886,0.900802
887,5.15401
218603,0.036
1573014,0.036
1311636,0.001121
1311637,0.006464
1311638,0.000572
921,3.165791
922,0.553446
923,1.291084
928,1.7004
132001,8.8e-05
934,5.397104
935,3.689269
936,1.780261
937,2.60122
940,0.1916
941,1.942359
954,0.000528
955,5.438063
973,2.37993
974,1.696761
975,1.004405
978,1.544065
980,2.39307
132054,0.000156
1704919,1e-06
984,0.588734
990,0.012916
991,1e-05
992,0.4
994,0.002638
1004,1.684819
1005,0.008663
132078,2.318569
1007,0.460992
1442800,0.0
1442801,0.4
1010,0.02511
1442803,0.000408
1017,0.009132
1180666,1e-06
1019,4.916393
1180668,0.0
132102,0.000235
1032,4.560249
1036,1.312456
1037,3.139022
1038,2.827944
1039,2.627547
1704976,0.091728
1042,0.002196
1062,2.013929
1063,1.662756
1064,1.34014
1065,1.312672
1067,0.614686
1068,0.172499
21858,1.750164
1072,0.721288
263229,0.74769
1086,0.45351
1457786,0.0
132169,0.0
1102,0.463498
1103,1.614746
1201678,2e-06
1115,3.402317
1117,2.721886
1573982,8.8e-05
1119,0.028224
1121,4.053136
1124,0.003483
1125,2.94561
174952,1e-06
1142,8e-06
1145,0.025313
132218,0.000456
132220,0.238014
1149,0.039033
1705089,0.0
1705090,0.01512
1705092,0.0
1705093,0.0
1158,10.056775
1159,1.26219
132233,0.0
1162,1.885724
1705099,0.0
1164,2.574578
